"Accuracy","Regret","Method","Scenario","Data","Parameter"
0.503466666666667,22.5711868238073,"DWOLS","non-linear","test","10"
0.496533333333333,21.7322163477743,"DWOLS","non-linear","test","20"
0.509066666666667,21.0977560799581,"DWOLS","non-linear","test","20"
0.512,23.3568067885111,"DWOLS","non-linear","test","20"
0.505066666666667,23.2154965597324,"DWOLS","non-linear","test","20"
0.511466666666667,22.9884314410847,"DWOLS","non-linear","test","20"
0.504266666666667,22.5554759030441,"DWOLS","non-linear","test","20"
0.5024,22.2538079157464,"DWOLS","non-linear","test","20"
0.5088,22.3514274983177,"DWOLS","non-linear","test","20"
0.510133333333333,22.5590446639503,"DWOLS","non-linear","test","20"
0.508533333333333,22.5850636803859,"DWOLS","non-linear","test","20"
0.506666666666667,22.492282882314,"DWOLS","non-linear","test","30"
0.4928,23.0454683227466,"DWOLS","non-linear","test","30"
0.516533333333333,21.6934510835478,"DWOLS","non-linear","test","30"
0.500266666666667,22.7615890962704,"DWOLS","non-linear","test","30"
0.509333333333333,23.6461377437528,"DWOLS","non-linear","test","30"
0.508,22.5624673026893,"DWOLS","non-linear","test","30"
0.510666666666667,21.3853378090557,"DWOLS","non-linear","test","30"
0.517866666666667,24.9072476565422,"DWOLS","non-linear","test","30"
0.5056,22.0693254336979,"DWOLS","non-linear","test","30"
0.504266666666667,21.8650779072886,"DWOLS","non-linear","test","30"
0.518933333333333,21.9644789032877,"DWOLS","non-linear","test","40"
0.508,22.969716829942,"DWOLS","non-linear","test","40"
0.507466666666667,21.3771754849664,"DWOLS","non-linear","test","40"
0.501066666666667,24.1613664946297,"DWOLS","non-linear","test","40"
0.521066666666667,21.3554393530261,"DWOLS","non-linear","test","40"
0.502133333333333,23.0574982541223,"DWOLS","non-linear","test","40"
0.506133333333333,23.7883368235249,"DWOLS","non-linear","test","40"
0.508,21.8604232105387,"DWOLS","non-linear","test","40"
0.5096,22.1482647155225,"DWOLS","non-linear","test","40"
0.518133333333333,22.0528989587392,"DWOLS","non-linear","test","40"
0.510666666666667,23.9599291178334,"DWOLS","non-linear","test","50"
0.497333333333333,23.6028823619369,"DWOLS","non-linear","test","50"
0.5072,29.8931364230999,"DWOLS","non-linear","test","50"
0.508533333333333,21.3033691879223,"DWOLS","non-linear","test","50"
0.509066666666667,22.3756678860515,"DWOLS","non-linear","test","50"
0.5024,22.9558754080226,"DWOLS","non-linear","test","50"
0.505066666666667,21.2008395743536,"DWOLS","non-linear","test","50"
0.4832,23.6698760268727,"DWOLS","non-linear","test","50"
0.507733333333333,24.3984040564078,"DWOLS","non-linear","test","50"
0.516533333333333,21.9652054964508,"DWOLS","non-linear","test","50"
0.4904,24.7158275553049,"DWOLS","non-linear","test","60"
0.506133333333333,22.5019130782104,"DWOLS","non-linear","test","60"
0.513333333333333,26.4383520407572,"DWOLS","non-linear","test","60"
0.497866666666667,22.0584054728717,"DWOLS","non-linear","test","60"
0.507733333333333,23.057334508686,"DWOLS","non-linear","test","60"
0.500533333333333,23.4207490724479,"DWOLS","non-linear","test","60"
0.512533333333333,21.5784223438788,"DWOLS","non-linear","test","60"
0.505066666666667,22.3436036434998,"DWOLS","non-linear","test","60"
0.5032,22.0923515146005,"DWOLS","non-linear","test","60"
0.522666666666667,24.5907595789295,"DWOLS","non-linear","test","60"
0.498666666666667,23.9448160286858,"DWOLS","non-linear","test","70"
0.514666666666667,21.9088112258902,"DWOLS","non-linear","test","70"
0.5256,22.4173090372451,"DWOLS","non-linear","test","70"
0.507733333333333,22.120521509243,"DWOLS","non-linear","test","70"
0.504266666666667,21.354538897451,"DWOLS","non-linear","test","70"
0.504,21.9659523937549,"DWOLS","non-linear","test","70"
0.509066666666667,22.195860558696,"DWOLS","non-linear","test","70"
0.501866666666667,22.6596972980974,"DWOLS","non-linear","test","70"
0.504,23.2795699619554,"DWOLS","non-linear","test","70"
0.5128,22.1546331895822,"DWOLS","non-linear","test","70"
0.514133333333333,22.4003564638729,"DWOLS","non-linear","test","80"
0.498666666666667,23.1047940389944,"DWOLS","non-linear","test","80"
0.5064,22.7758863964782,"DWOLS","non-linear","test","80"
0.515466666666667,21.3688603570174,"DWOLS","non-linear","test","80"
0.508266666666667,22.9775173649047,"DWOLS","non-linear","test","80"
0.509066666666667,21.4258234435336,"DWOLS","non-linear","test","80"
0.517866666666667,21.1772333505086,"DWOLS","non-linear","test","80"
0.516,21.2439204293911,"DWOLS","non-linear","test","80"
0.510133333333333,21.4015364439959,"DWOLS","non-linear","test","80"
0.510933333333333,22.0011666286389,"DWOLS","non-linear","test","80"
0.508,22.0064128246002,"DWOLS","non-linear","test","90"
0.513866666666667,21.4056849757558,"DWOLS","non-linear","test","90"
0.526666666666667,20.9995770970493,"DWOLS","non-linear","test","90"
0.499733333333333,24.1834650906515,"DWOLS","non-linear","test","90"
0.503466666666667,22.5396091820791,"DWOLS","non-linear","test","90"
0.521866666666667,22.6710008029189,"DWOLS","non-linear","test","90"
0.498133333333333,22.64583799426,"DWOLS","non-linear","test","90"
0.508266666666667,22.301704780655,"DWOLS","non-linear","test","90"
0.516266666666667,24.7972492968222,"DWOLS","non-linear","test","90"
0.4928,23.9550065362645,"DWOLS","non-linear","test","90"
0.516266666666667,21.6909722439607,"DWOLS","non-linear","test","100"
0.5032,22.7779673384913,"DWOLS","non-linear","test","100"
0.496266666666667,22.102368598134,"DWOLS","non-linear","test","100"
0.5016,22.9385370500871,"DWOLS","non-linear","test","100"
0.501333333333333,23.1083824774257,"DWOLS","non-linear","test","100"
0.512533333333333,24.2699542410217,"DWOLS","non-linear","test","100"
0.502666666666667,22.6511283500186,"DWOLS","non-linear","test","100"
0.516,22.1313876798551,"DWOLS","non-linear","test","100"
0.489066666666667,22.3720358665111,"DWOLS","non-linear","test","100"
0.512266666666667,21.8291468653114,"DWOLS","non-linear","test","100"
0.509333333333333,22.3713862346362,"G-Estimation","non-linear","test","10"
0.487733333333333,23.0348918286356,"G-Estimation","non-linear","test","10"
0.488,25.3048409739007,"G-Estimation","non-linear","test","10"
0.4872,24.0094398816128,"G-Estimation","non-linear","test","10"
0.481066666666667,24.2119679077564,"G-Estimation","non-linear","test","10"
0.497866666666667,24.2197727483754,"G-Estimation","non-linear","test","10"
0.484,24.4257171330749,"G-Estimation","non-linear","test","10"
0.509066666666667,21.6506935865919,"G-Estimation","non-linear","test","10"
0.4936,22.4684380817207,"G-Estimation","non-linear","test","10"
0.492266666666667,25.5069268234254,"G-Estimation","non-linear","test","10"
0.512,25.3474793355261,"G-Estimation","non-linear","test","20"
0.492266666666667,23.2297638195537,"G-Estimation","non-linear","test","20"
0.486666666666667,25.0681642055752,"G-Estimation","non-linear","test","20"
0.495733333333333,23.816715323576,"G-Estimation","non-linear","test","20"
0.488533333333333,22.5961892014041,"G-Estimation","non-linear","test","20"
0.502666666666667,23.8213285500613,"G-Estimation","non-linear","test","20"
0.481866666666667,25.6179636229855,"G-Estimation","non-linear","test","20"
0.495733333333333,25.0172680891753,"G-Estimation","non-linear","test","20"
0.490666666666667,22.7652840151064,"G-Estimation","non-linear","test","20"
0.4968,23.0610259924221,"G-Estimation","non-linear","test","20"
0.496266666666667,27.1487255422832,"G-Estimation","non-linear","test","30"
0.4944,23.8917014892567,"G-Estimation","non-linear","test","30"
0.504533333333333,24.4435341516302,"G-Estimation","non-linear","test","30"
0.478933333333333,23.6027133131421,"G-Estimation","non-linear","test","30"
0.503733333333333,23.9652757279152,"G-Estimation","non-linear","test","30"
0.488533333333333,26.0840751589275,"G-Estimation","non-linear","test","30"
0.4976,22.1922491811633,"G-Estimation","non-linear","test","30"
0.499466666666667,22.2867780964268,"G-Estimation","non-linear","test","30"
0.4792,26.2478335401879,"G-Estimation","non-linear","test","30"
0.486666666666667,25.1695531351819,"G-Estimation","non-linear","test","30"
0.481066666666667,23.6175703775442,"G-Estimation","non-linear","test","40"
0.482133333333333,23.0940631746406,"G-Estimation","non-linear","test","40"
0.4944,23.0272017807187,"G-Estimation","non-linear","test","40"
0.503466666666667,22.7770448885545,"G-Estimation","non-linear","test","40"
0.494666666666667,24.5652996931778,"G-Estimation","non-linear","test","40"
0.4936,23.6994967812647,"G-Estimation","non-linear","test","40"
0.492533333333333,22.2030441361093,"G-Estimation","non-linear","test","40"
0.507733333333333,22.8108283090836,"G-Estimation","non-linear","test","40"
0.492266666666667,23.05624840413,"G-Estimation","non-linear","test","40"
0.481333333333333,25.9279929398508,"G-Estimation","non-linear","test","40"
0.5016,22.0733709518043,"G-Estimation","non-linear","test","50"
0.497333333333333,24.7050762144568,"G-Estimation","non-linear","test","50"
0.496533333333333,22.8687118244313,"G-Estimation","non-linear","test","50"
0.4952,22.4263503075281,"G-Estimation","non-linear","test","50"
0.5032,22.2784130643438,"G-Estimation","non-linear","test","50"
0.504266666666667,27.0916641504872,"G-Estimation","non-linear","test","50"
0.4936,22.8460619235189,"G-Estimation","non-linear","test","50"
0.5008,23.7268722425696,"G-Estimation","non-linear","test","50"
0.496,23.775682455998,"G-Estimation","non-linear","test","50"
0.489866666666667,23.48362377933,"G-Estimation","non-linear","test","50"
0.475466666666667,25.1062689418797,"G-Estimation","non-linear","test","60"
0.490933333333333,23.365396838266,"G-Estimation","non-linear","test","60"
0.498933333333333,22.8161851936067,"G-Estimation","non-linear","test","60"
0.4896,24.1060231655735,"G-Estimation","non-linear","test","60"
0.5048,22.9270005317022,"G-Estimation","non-linear","test","60"
0.505333333333333,21.8507872977928,"G-Estimation","non-linear","test","60"
0.4992,23.6555935726661,"G-Estimation","non-linear","test","60"
0.4984,22.6779939702685,"G-Estimation","non-linear","test","60"
0.5048,23.0313018242595,"G-Estimation","non-linear","test","60"
0.5008,22.356876043609,"G-Estimation","non-linear","test","60"
0.486933333333333,25.3234619535746,"G-Estimation","non-linear","test","70"
0.5056,21.5075609050793,"G-Estimation","non-linear","test","70"
0.487466666666667,23.3222166163665,"G-Estimation","non-linear","test","70"
0.501066666666667,22.8799462059621,"G-Estimation","non-linear","test","70"
0.488,23.5187203014006,"G-Estimation","non-linear","test","70"
0.4776,24.8012660147841,"G-Estimation","non-linear","test","70"
0.493333333333333,22.8329828768274,"G-Estimation","non-linear","test","70"
0.497866666666667,22.7548917650157,"G-Estimation","non-linear","test","70"
0.501333333333333,21.9812441111068,"G-Estimation","non-linear","test","70"
0.5,22.4914448378142,"G-Estimation","non-linear","test","70"
0.4896,23.6743613426167,"G-Estimation","non-linear","test","80"
0.484266666666667,24.4385178322982,"G-Estimation","non-linear","test","80"
0.510933333333333,21.8781970053084,"G-Estimation","non-linear","test","80"
0.490933333333333,30.2623627758205,"G-Estimation","non-linear","test","80"
0.494133333333333,26.2261804970537,"G-Estimation","non-linear","test","80"
0.490133333333333,30.1924123539935,"G-Estimation","non-linear","test","80"
0.481333333333333,24.1816496804964,"G-Estimation","non-linear","test","80"
0.501333333333333,25.257974859573,"G-Estimation","non-linear","test","80"
0.485866666666667,24.8861164087093,"G-Estimation","non-linear","test","80"
0.495733333333333,22.8509640002276,"G-Estimation","non-linear","test","80"
0.4936,22.4119389399935,"G-Estimation","non-linear","test","90"
0.486666666666667,23.4426142946718,"G-Estimation","non-linear","test","90"
0.5096,25.0554694830598,"G-Estimation","non-linear","test","90"
0.481333333333333,23.0367566618603,"G-Estimation","non-linear","test","90"
0.499466666666667,23.5187611009804,"G-Estimation","non-linear","test","90"
0.489333333333333,23.0394455711749,"G-Estimation","non-linear","test","90"
0.4888,23.1792258706624,"G-Estimation","non-linear","test","90"
0.5048,21.7959774079147,"G-Estimation","non-linear","test","90"
0.494933333333333,23.3488149621844,"G-Estimation","non-linear","test","90"
0.481866666666667,23.2805939172939,"G-Estimation","non-linear","test","90"
0.4896,23.6587678787532,"G-Estimation","non-linear","test","100"
0.480533333333333,22.9953387733791,"G-Estimation","non-linear","test","100"
0.490933333333333,24.2404074622088,"G-Estimation","non-linear","test","100"
0.4856,22.1438217307114,"G-Estimation","non-linear","test","100"
0.4896,22.6614165579235,"G-Estimation","non-linear","test","100"
0.497066666666667,22.4149812659825,"G-Estimation","non-linear","test","100"
0.4824,24.3648781639549,"G-Estimation","non-linear","test","100"
0.487466666666667,23.2964175544766,"G-Estimation","non-linear","test","100"
0.499466666666667,23.3370761027645,"G-Estimation","non-linear","test","100"
0.506666666666667,21.6526464683447,"G-Estimation","non-linear","test","100"
0.504266666666667,23.0008345075236,"k-NN Regression","non-linear","test","10"
0.5168,22.07253790537,"k-NN Regression","non-linear","test","10"
0.518133333333333,30.2024629838568,"k-NN Regression","non-linear","test","10"
0.506666666666667,22.1408407881067,"k-NN Regression","non-linear","test","10"
0.4992,36.0137349683438,"k-NN Regression","non-linear","test","10"
0.495733333333333,23.0636426545914,"k-NN Regression","non-linear","test","10"
0.4968,23.175491148361,"k-NN Regression","non-linear","test","10"
0.502133333333333,23.6011759661781,"k-NN Regression","non-linear","test","10"
0.5184,21.1107450889857,"k-NN Regression","non-linear","test","10"
0.504,26.0667209597212,"k-NN Regression","non-linear","test","10"
0.519466666666667,23.9157741060899,"k-NN Regression","non-linear","test","20"
0.513333333333333,21.1665157178253,"k-NN Regression","non-linear","test","20"
0.4968,23.0931093424977,"k-NN Regression","non-linear","test","20"
0.497866666666667,22.1556076046429,"k-NN Regression","non-linear","test","20"
0.509866666666667,23.6834598382038,"k-NN Regression","non-linear","test","20"
0.499466666666667,22.5769646673528,"k-NN Regression","non-linear","test","20"
0.4984,23.2044712919327,"k-NN Regression","non-linear","test","20"
0.491733333333333,22.9835669160497,"k-NN Regression","non-linear","test","20"
0.503733333333333,22.8907020904705,"k-NN Regression","non-linear","test","20"
0.518933333333333,22.7128154055928,"k-NN Regression","non-linear","test","20"
0.4944,23.3116683035414,"k-NN Regression","non-linear","test","30"
0.499466666666667,23.5082996517471,"k-NN Regression","non-linear","test","30"
0.494666666666667,22.728596264383,"k-NN Regression","non-linear","test","30"
0.504,23.4194310139085,"k-NN Regression","non-linear","test","30"
0.5112,22.4387453851274,"k-NN Regression","non-linear","test","30"
0.504266666666667,23.1430054089293,"k-NN Regression","non-linear","test","30"
0.5192,23.9077597228278,"k-NN Regression","non-linear","test","30"
0.4944,24.1397852478243,"k-NN Regression","non-linear","test","30"
0.5048,24.5067800871786,"k-NN Regression","non-linear","test","30"
0.514133333333333,24.7332765387315,"k-NN Regression","non-linear","test","30"
0.504533333333333,22.739945501954,"k-NN Regression","non-linear","test","40"
0.509066666666667,22.195700772182,"k-NN Regression","non-linear","test","40"
0.498666666666667,22.3255433504384,"k-NN Regression","non-linear","test","40"
0.5064,22.2227860857808,"k-NN Regression","non-linear","test","40"
0.496266666666667,21.881259485455,"k-NN Regression","non-linear","test","40"
0.5136,22.477789284676,"k-NN Regression","non-linear","test","40"
0.513333333333333,24.0121310303754,"k-NN Regression","non-linear","test","40"
0.512266666666667,20.9253719959338,"k-NN Regression","non-linear","test","40"
0.4944,25.4166942147215,"k-NN Regression","non-linear","test","40"
0.5104,21.5044326876636,"k-NN Regression","non-linear","test","40"
0.500266666666667,23.175881796276,"k-NN Regression","non-linear","test","50"
0.519466666666667,22.3820189312918,"k-NN Regression","non-linear","test","50"
0.500533333333333,23.467997966609,"k-NN Regression","non-linear","test","50"
0.502666666666667,24.7521906732896,"k-NN Regression","non-linear","test","50"
0.5024,23.2464920372967,"k-NN Regression","non-linear","test","50"
0.508,33.2191546696765,"k-NN Regression","non-linear","test","50"
0.497333333333333,30.6112307482491,"k-NN Regression","non-linear","test","50"
0.503733333333333,24.0631294141198,"k-NN Regression","non-linear","test","50"
0.4856,23.8320741256331,"k-NN Regression","non-linear","test","50"
0.5264,21.8824301964812,"k-NN Regression","non-linear","test","50"
0.510933333333333,21.4356915873958,"k-NN Regression","non-linear","test","60"
0.5088,22.3670765320941,"k-NN Regression","non-linear","test","60"
0.513866666666667,23.4750064593697,"k-NN Regression","non-linear","test","60"
0.4936,26.2238507776022,"k-NN Regression","non-linear","test","60"
0.5152,22.0953245024677,"k-NN Regression","non-linear","test","60"
0.516533333333333,21.470449687386,"k-NN Regression","non-linear","test","60"
0.512266666666667,22.3119767695495,"k-NN Regression","non-linear","test","60"
0.5096,22.1595427580402,"k-NN Regression","non-linear","test","60"
0.5056,22.3084651059387,"k-NN Regression","non-linear","test","60"
0.498666666666667,22.7809407667249,"k-NN Regression","non-linear","test","60"
0.4952,32.8738911435805,"k-NN Regression","non-linear","test","70"
0.505066666666667,22.430983429057,"k-NN Regression","non-linear","test","70"
0.5184,23.7509830498281,"k-NN Regression","non-linear","test","70"
0.511733333333333,22.9451225643062,"k-NN Regression","non-linear","test","70"
0.5,22.7733191936311,"k-NN Regression","non-linear","test","70"
0.486666666666667,23.3292455304887,"k-NN Regression","non-linear","test","70"
0.525866666666667,21.5155436888252,"k-NN Regression","non-linear","test","70"
0.5152,29.4941661057381,"k-NN Regression","non-linear","test","70"
0.500533333333333,24.4440483960634,"k-NN Regression","non-linear","test","70"
0.515733333333333,24.1296478750224,"k-NN Regression","non-linear","test","70"
0.5104,22.1674748869765,"k-NN Regression","non-linear","test","80"
0.5008,22.6247078796731,"k-NN Regression","non-linear","test","80"
0.513333333333333,22.2236773370159,"k-NN Regression","non-linear","test","80"
0.507466666666667,21.5378983240869,"k-NN Regression","non-linear","test","80"
0.502133333333333,22.0385073572019,"k-NN Regression","non-linear","test","80"
0.514933333333333,22.0715495565565,"k-NN Regression","non-linear","test","80"
0.4952,23.2937598182219,"k-NN Regression","non-linear","test","80"
0.5088,22.5159177170369,"k-NN Regression","non-linear","test","80"
0.5048,22.7579732884787,"k-NN Regression","non-linear","test","80"
0.5016,23.9948665328712,"k-NN Regression","non-linear","test","80"
0.498133333333333,23.1925596506928,"k-NN Regression","non-linear","test","90"
0.493066666666667,23.5936913862152,"k-NN Regression","non-linear","test","90"
0.514933333333333,21.7356419621683,"k-NN Regression","non-linear","test","90"
0.523733333333333,21.9349674398477,"k-NN Regression","non-linear","test","90"
0.5168,22.0596392688592,"k-NN Regression","non-linear","test","90"
0.504,32.1802168013738,"k-NN Regression","non-linear","test","90"
0.516,21.4466555983944,"k-NN Regression","non-linear","test","90"
0.5096,22.9217436393724,"k-NN Regression","non-linear","test","90"
0.509866666666667,22.9118099940521,"k-NN Regression","non-linear","test","90"
0.5128,21.6907034750825,"k-NN Regression","non-linear","test","90"
0.5072,21.9113289526233,"k-NN Regression","non-linear","test","100"
0.5136,22.5123912532858,"k-NN Regression","non-linear","test","100"
0.503733333333333,22.9794988895056,"k-NN Regression","non-linear","test","100"
0.499466666666667,32.7835818010227,"k-NN Regression","non-linear","test","100"
0.4944,23.6257979241789,"k-NN Regression","non-linear","test","100"
0.504533333333333,22.7377281514143,"k-NN Regression","non-linear","test","100"
0.5048,22.9174891576778,"k-NN Regression","non-linear","test","100"
0.506933333333333,22.3760944471862,"k-NN Regression","non-linear","test","100"
0.502933333333333,22.3410671321592,"k-NN Regression","non-linear","test","100"
0.508,24.072108768277,"k-NN Regression","non-linear","test","100"
0.493066666666667,23.9907390241535,"DTR-CT","non-linear","test","10"
0.521066666666667,23.3275661895286,"DTR-CT","non-linear","test","10"
0.501866666666667,21.9657713675043,"DTR-CT","non-linear","test","10"
0.5088,21.5169661237055,"DTR-CT","non-linear","test","10"
0.508533333333333,22.2798843031381,"DTR-CT","non-linear","test","10"
0.497866666666667,22.2368774242211,"DTR-CT","non-linear","test","10"
0.5096,22.4309942478469,"DTR-CT","non-linear","test","10"
0.505066666666667,23.006194052443,"DTR-CT","non-linear","test","10"
0.486666666666667,22.9779957841081,"DTR-CT","non-linear","test","10"
0.5168,23.2617398105026,"DTR-CT","non-linear","test","10"
0.502933333333333,22.5045465251538,"DTR-CT","non-linear","test","20"
0.4992,21.9602199001807,"DTR-CT","non-linear","test","20"
0.491466666666667,26.5968294163043,"DTR-CT","non-linear","test","20"
0.507733333333333,24.7063903496911,"DTR-CT","non-linear","test","20"
0.495466666666667,22.7313572028018,"DTR-CT","non-linear","test","20"
0.509866666666667,21.861076026514,"DTR-CT","non-linear","test","20"
0.5264,23.1743956911772,"DTR-CT","non-linear","test","20"
0.514933333333333,23.2834376542488,"DTR-CT","non-linear","test","20"
0.5112,23.8680226369203,"DTR-CT","non-linear","test","20"
0.520266666666667,21.2756924887779,"DTR-CT","non-linear","test","20"
0.521866666666667,24.9346227371362,"DTR-CT","non-linear","test","30"
0.498666666666667,23.0967026091302,"DTR-CT","non-linear","test","30"
0.516266666666667,21.993734658224,"DTR-CT","non-linear","test","30"
0.502133333333333,22.2242347373055,"DTR-CT","non-linear","test","30"
0.508,22.212410672703,"DTR-CT","non-linear","test","30"
0.496266666666667,22.7638098613419,"DTR-CT","non-linear","test","30"
0.4952,23.6255961158036,"DTR-CT","non-linear","test","30"
0.507733333333333,23.2063965625457,"DTR-CT","non-linear","test","30"
0.496266666666667,24.3316772366388,"DTR-CT","non-linear","test","30"
0.5016,21.5453081553704,"DTR-CT","non-linear","test","30"
0.503733333333333,23.4189947898516,"DTR-CT","non-linear","test","40"
0.502133333333333,22.3933245422573,"DTR-CT","non-linear","test","40"
0.495466666666667,26.9873534549392,"DTR-CT","non-linear","test","40"
0.4952,22.2053472550244,"DTR-CT","non-linear","test","40"
0.5176,21.0738187735392,"DTR-CT","non-linear","test","40"
0.510666666666667,21.0565347429135,"DTR-CT","non-linear","test","40"
0.5,22.2403991539513,"DTR-CT","non-linear","test","40"
0.506133333333333,22.913409959138,"DTR-CT","non-linear","test","40"
0.479466666666667,23.3327112943686,"DTR-CT","non-linear","test","40"
0.509866666666667,23.2569110492998,"DTR-CT","non-linear","test","40"
0.513866666666667,21.3779125898704,"DTR-CT","non-linear","test","50"
0.508266666666667,21.5972380794774,"DTR-CT","non-linear","test","50"
0.511733333333333,24.071923214597,"DTR-CT","non-linear","test","50"
0.507466666666667,22.9753792400957,"DTR-CT","non-linear","test","50"
0.518666666666667,22.1591564974401,"DTR-CT","non-linear","test","50"
0.5064,28.2426592965336,"DTR-CT","non-linear","test","50"
0.495733333333333,24.6523642234655,"DTR-CT","non-linear","test","50"
0.5192,28.1260179406419,"DTR-CT","non-linear","test","50"
0.507733333333333,23.1776298808195,"DTR-CT","non-linear","test","50"
0.509333333333333,21.4053541370806,"DTR-CT","non-linear","test","50"
0.512266666666667,21.5753945796858,"DTR-CT","non-linear","test","60"
0.502133333333333,23.4678285152214,"DTR-CT","non-linear","test","60"
0.521866666666667,27.9486187358832,"DTR-CT","non-linear","test","60"
0.501333333333333,23.0755792738361,"DTR-CT","non-linear","test","60"
0.484533333333333,25.1572950043809,"DTR-CT","non-linear","test","60"
0.5024,22.7952611811573,"DTR-CT","non-linear","test","60"
0.511733333333333,23.3476828186921,"DTR-CT","non-linear","test","60"
0.4952,23.1110579718465,"DTR-CT","non-linear","test","60"
0.511466666666667,21.9215038284867,"DTR-CT","non-linear","test","60"
0.508,21.594256506361,"DTR-CT","non-linear","test","60"
0.5232,21.151542374588,"DTR-CT","non-linear","test","70"
0.5056,21.8540936368851,"DTR-CT","non-linear","test","70"
0.490933333333333,22.0274771350026,"DTR-CT","non-linear","test","70"
0.502133333333333,22.4934518405454,"DTR-CT","non-linear","test","70"
0.4968,23.2390811209053,"DTR-CT","non-linear","test","70"
0.507466666666667,69.9224655150094,"DTR-CT","non-linear","test","70"
0.4856,23.6152424934915,"DTR-CT","non-linear","test","70"
0.522933333333333,21.4729927691331,"DTR-CT","non-linear","test","70"
0.5168,22.5894912328221,"DTR-CT","non-linear","test","70"
0.509333333333333,23.1395320407987,"DTR-CT","non-linear","test","70"
0.498666666666667,22.8037203455583,"DTR-CT","non-linear","test","80"
0.502933333333333,24.4587897799753,"DTR-CT","non-linear","test","80"
0.5008,22.8958491290193,"DTR-CT","non-linear","test","80"
0.5048,21.8847333444436,"DTR-CT","non-linear","test","80"
0.506666666666667,22.915549071231,"DTR-CT","non-linear","test","80"
0.492266666666667,22.2478963925141,"DTR-CT","non-linear","test","80"
0.513333333333333,29.5599720874049,"DTR-CT","non-linear","test","80"
0.5024,21.6570147645068,"DTR-CT","non-linear","test","80"
0.471733333333333,22.8957127950652,"DTR-CT","non-linear","test","80"
0.501333333333333,23.172719424823,"DTR-CT","non-linear","test","80"
0.4944,22.5546224579615,"DTR-CT","non-linear","test","90"
0.5136,22.1449192381197,"DTR-CT","non-linear","test","90"
0.512266666666667,21.5617219213365,"DTR-CT","non-linear","test","90"
0.5064,21.886734766712,"DTR-CT","non-linear","test","90"
0.521066666666667,21.8934345210645,"DTR-CT","non-linear","test","90"
0.509066666666667,22.3639872385022,"DTR-CT","non-linear","test","90"
0.510133333333333,24.0470667861518,"DTR-CT","non-linear","test","90"
0.518133333333333,25.9146861897859,"DTR-CT","non-linear","test","90"
0.5072,23.6013217174586,"DTR-CT","non-linear","test","90"
0.491733333333333,26.7615633131241,"DTR-CT","non-linear","test","90"
0.4952,22.5825324045366,"DTR-CT","non-linear","test","100"
0.5008,22.8876506648503,"DTR-CT","non-linear","test","100"
0.4856,23.2130938698456,"DTR-CT","non-linear","test","100"
0.5144,24.7799088750856,"DTR-CT","non-linear","test","100"
0.518933333333333,21.7709601043363,"DTR-CT","non-linear","test","100"
0.5112,22.0883631370637,"DTR-CT","non-linear","test","100"
0.512,22.1489232053168,"DTR-CT","non-linear","test","100"
0.530133333333333,22.0082790828965,"DTR-CT","non-linear","test","100"
0.498933333333333,27.4758484169055,"DTR-CT","non-linear","test","100"
0.510133333333333,21.7985621112233,"DTR-CT","non-linear","test","100"
0.503466666666667,23.125509594115,"DTR-CF","non-linear","test","10"
0.5024,22.3039537514128,"DTR-CF","non-linear","test","10"
0.516,21.4749245250472,"DTR-CF","non-linear","test","10"
0.519733333333333,21.5539305419639,"DTR-CF","non-linear","test","10"
0.510933333333333,22.6524416842964,"DTR-CF","non-linear","test","10"
0.496533333333333,24.178029569442,"DTR-CF","non-linear","test","10"
0.509333333333333,21.6357446759174,"DTR-CF","non-linear","test","10"
0.5168,20.8157742290158,"DTR-CF","non-linear","test","10"
0.517333333333333,24.990748676084,"DTR-CF","non-linear","test","10"
0.517066666666667,20.7287462642164,"DTR-CF","non-linear","test","10"
0.5152,22.7188359298069,"DTR-CF","non-linear","test","20"
0.516533333333333,24.0209291418832,"DTR-CF","non-linear","test","20"
0.514933333333333,21.5619766334838,"DTR-CF","non-linear","test","20"
0.514133333333333,22.0855600389733,"DTR-CF","non-linear","test","20"
0.4912,22.124857527916,"DTR-CF","non-linear","test","20"
0.500533333333333,22.1729851048603,"DTR-CF","non-linear","test","20"
0.5112,21.5788004266824,"DTR-CF","non-linear","test","20"
0.517866666666667,21.418224726155,"DTR-CF","non-linear","test","20"
0.487733333333333,23.8278563781273,"DTR-CF","non-linear","test","20"
0.5128,21.9962990654921,"DTR-CF","non-linear","test","20"
0.5008,21.9895201659891,"DTR-CF","non-linear","test","30"
0.503466666666667,22.6387996761897,"DTR-CF","non-linear","test","30"
0.4984,22.0135080172639,"DTR-CF","non-linear","test","30"
0.5264,20.9914010110609,"DTR-CF","non-linear","test","30"
0.505866666666667,23.8315248886715,"DTR-CF","non-linear","test","30"
0.505866666666667,24.5041075159448,"DTR-CF","non-linear","test","30"
0.497066666666667,23.2644177509354,"DTR-CF","non-linear","test","30"
0.487466666666667,27.7935337319218,"DTR-CF","non-linear","test","30"
0.510133333333333,23.0178832230263,"DTR-CF","non-linear","test","30"
0.508,23.2654729970882,"DTR-CF","non-linear","test","30"
0.520533333333333,24.5949349477932,"DTR-CF","non-linear","test","40"
0.502666666666667,22.744771821253,"DTR-CF","non-linear","test","40"
0.510933333333333,22.2292585421286,"DTR-CF","non-linear","test","40"
0.4848,24.3198434736443,"DTR-CF","non-linear","test","40"
0.498133333333333,23.9970039541169,"DTR-CF","non-linear","test","40"
