"Accuracy","Regret","Approach","Scenario","Data"
0.6648,13.1515867753573,"DTR-CT","non-linear interactions","test"
0.7168,10.5868909702289,"DTR-CT","non-linear interactions","test"
0.661066666666667,12.2102880401259,"DTR-CT","non-linear interactions","test"
0.7184,11.6493800964843,"DTR-CT","non-linear interactions","test"
0.534133333333333,40.4598437443926,"DTR-CT","non-linear interactions","test"
0.575466666666667,27.1409228467703,"DTR-CT","non-linear interactions","test"
0.677866666666667,12.3315454499715,"DTR-CT","non-linear interactions","test"
0.706133333333333,9.76479950660428,"DTR-CT","non-linear interactions","test"
0.7056,11.2338406895991,"DTR-CT","non-linear interactions","test"
0.6416,14.1648161039264,"DTR-CT","non-linear interactions","test"
0.714933333333333,10.2892501039484,"DTR-CT","non-linear interactions","test"
0.705866666666667,11.8614593605864,"DTR-CT","non-linear interactions","test"
0.710133333333333,9.25347745021584,"DTR-CT","non-linear interactions","test"
0.679466666666667,12.3705127285543,"DTR-CT","non-linear interactions","test"
0.654133333333333,13.5746300735533,"DTR-CT","non-linear interactions","test"
0.659466666666667,12.9555907859686,"DTR-CT","non-linear interactions","test"
0.631466666666667,14.4148441791084,"DTR-CT","non-linear interactions","test"
0.668,13.7166713520501,"DTR-CT","non-linear interactions","test"
0.666933333333333,12.6254902907143,"DTR-CT","non-linear interactions","test"
0.6832,12.7027452940246,"DTR-CT","non-linear interactions","test"
0.656266666666667,12.7921165510885,"DTR-CT","non-linear interactions","test"
0.674933333333333,12.5235335492318,"DTR-CT","non-linear interactions","test"
0.658133333333333,10.3320429870459,"DTR-CT","non-linear interactions","test"
0.671466666666667,12.0172921415805,"DTR-CT","non-linear interactions","test"
0.686933333333333,12.1999931460347,"DTR-CT","non-linear interactions","test"
0.666666666666667,12.9102514944845,"DTR-CT","non-linear interactions","test"
0.672266666666667,12.9478634867707,"DTR-CT","non-linear interactions","test"
0.677333333333333,11.5216341451785,"DTR-CT","non-linear interactions","test"
0.697333333333333,11.8660826718432,"DTR-CT","non-linear interactions","test"
0.714133333333333,11.8503807089834,"DTR-CT","non-linear interactions","test"
0.713066666666667,10.3622300486759,"DTR-CT","non-linear interactions","test"
0.6848,11.7099386793027,"DTR-CT","non-linear interactions","test"
0.6552,13.52150706393,"DTR-CT","non-linear interactions","test"
0.7064,11.4264798695132,"DTR-CT","non-linear interactions","test"
0.6736,14.1902158670327,"DTR-CT","non-linear interactions","test"
0.6712,13.5859237634419,"DTR-CT","non-linear interactions","test"
0.717066666666667,10.734323691084,"DTR-CT","non-linear interactions","test"
0.6736,12.1977725083772,"DTR-CT","non-linear interactions","test"
0.669333333333333,12.2003716897594,"DTR-CT","non-linear interactions","test"
0.667466666666667,14.8129370345771,"DTR-CT","non-linear interactions","test"
0.685866666666667,11.3173668396968,"DTR-CT","non-linear interactions","test"
0.678666666666667,11.1946049934307,"DTR-CT","non-linear interactions","test"
0.6816,11.1207010181278,"DTR-CT","non-linear interactions","test"
0.654666666666667,12.804481935009,"DTR-CT","non-linear interactions","test"
0.671733333333333,12.5856411609771,"DTR-CT","non-linear interactions","test"
0.551733333333333,38.4853343023227,"DTR-CT","non-linear interactions","test"
0.684266666666667,18.9622359605088,"DTR-CT","non-linear interactions","test"
0.710666666666667,10.6483637457621,"DTR-CT","non-linear interactions","test"
0.647733333333333,21.4468103490411,"DTR-CT","non-linear interactions","test"
0.661333333333333,14.9051917911146,"DTR-CT","non-linear interactions","test"
0.673333333333333,12.4717438880184,"DTR-CT","non-linear interactions","test"
0.7536,9.37465552632602,"DTR-CT","non-linear interactions","test"
0.6272,15.1921098234971,"DTR-CT","non-linear interactions","test"
0.699466666666667,11.6902197702369,"DTR-CT","non-linear interactions","test"
0.7064,11.8165390673514,"DTR-CT","non-linear interactions","test"
0.6984,10.8583739508325,"DTR-CT","non-linear interactions","test"
0.662933333333333,14.9703540533746,"DTR-CT","non-linear interactions","test"
0.678133333333333,12.3828678788944,"DTR-CT","non-linear interactions","test"
0.6568,12.5875921491847,"DTR-CT","non-linear interactions","test"
0.653333333333333,15.3067245790319,"DTR-CT","non-linear interactions","test"
0.6848,12.2930132006313,"DTR-CT","non-linear interactions","test"
0.711466666666667,10.5551041896905,"DTR-CT","non-linear interactions","test"
0.7272,10.2903911124625,"DTR-CT","non-linear interactions","test"
0.547466666666667,39.161817405115,"DTR-CT","non-linear interactions","test"
0.733866666666667,9.55535867164145,"DTR-CT","non-linear interactions","test"
0.670933333333333,13.6841875557545,"DTR-CT","non-linear interactions","test"
0.699466666666667,15.0826113551312,"DTR-CT","non-linear interactions","test"
0.7144,11.6441215990381,"DTR-CT","non-linear interactions","test"
0.709066666666667,12.6868784394466,"DTR-CT","non-linear interactions","test"
0.626666666666667,15.4127789535488,"DTR-CT","non-linear interactions","test"
0.677333333333333,12.7406819905981,"DTR-CT","non-linear interactions","test"
0.7344,11.0120931468375,"DTR-CT","non-linear interactions","test"
0.727733333333333,9.63390961305304,"DTR-CT","non-linear interactions","test"
0.700533333333333,12.0270701832386,"DTR-CT","non-linear interactions","test"
0.650133333333333,12.1432687145923,"DTR-CT","non-linear interactions","test"
0.56,29.8040765026155,"DTR-CT","non-linear interactions","test"
0.704266666666667,9.81471510012519,"DTR-CT","non-linear interactions","test"
0.668533333333333,11.5339453137673,"DTR-CT","non-linear interactions","test"
0.685066666666667,12.0333228571009,"DTR-CT","non-linear interactions","test"
0.697866666666667,12.5021275212781,"DTR-CT","non-linear interactions","test"
0.7024,10.5208232356415,"DTR-CT","non-linear interactions","test"
0.6984,11.1362368912313,"DTR-CT","non-linear interactions","test"
0.701866666666667,11.133974292383,"DTR-CT","non-linear interactions","test"
0.7272,10.4121763524094,"DTR-CT","non-linear interactions","test"
0.696,11.0757748838872,"DTR-CT","non-linear interactions","test"
0.705866666666667,11.6165919872639,"DTR-CT","non-linear interactions","test"
0.642933333333333,13.1821809920294,"DTR-CT","non-linear interactions","test"
0.725066666666667,11.4002375852374,"DTR-CT","non-linear interactions","test"
0.6552,13.2109740194083,"DTR-CT","non-linear interactions","test"
0.670133333333333,12.4137180999092,"DTR-CT","non-linear interactions","test"
0.551733333333333,38.6862368895271,"DTR-CT","non-linear interactions","test"
0.6736,12.4562357149262,"DTR-CT","non-linear interactions","test"
0.6552,13.1518828766615,"DTR-CT","non-linear interactions","test"
0.670133333333333,13.0495896354375,"DTR-CT","non-linear interactions","test"
0.691733333333333,11.8788499769776,"DTR-CT","non-linear interactions","test"
0.597333333333333,27.5281063513848,"DTR-CT","non-linear interactions","test"
0.6224,14.4877896503303,"DTR-CT","non-linear interactions","test"
0.735466666666667,9.87382236369647,"DTR-CF","non-linear interactions","test"
0.725333333333333,10.8129408537804,"DTR-CF","non-linear interactions","test"
0.7216,10.2146152945419,"DTR-CF","non-linear interactions","test"
0.732,10.5626554341164,"DTR-CF","non-linear interactions","test"
0.745333333333333,9.24761320957514,"DTR-CF","non-linear interactions","test"
0.7488,9.08961651279263,"DTR-CF","non-linear interactions","test"
0.719733333333333,11.0963676071816,"DTR-CF","non-linear interactions","test"
0.745333333333333,9.40450205618193,"DTR-CF","non-linear interactions","test"
0.722133333333333,11.1100083048272,"DTR-CF","non-linear interactions","test"
0.714666666666667,11.0295822669485,"DTR-CF","non-linear interactions","test"
0.721866666666667,11.4501379401025,"DTR-CF","non-linear interactions","test"
0.731733333333333,9.39812631468796,"DTR-CF","non-linear interactions","test"
0.7432,9.95130119176138,"DTR-CF","non-linear interactions","test"
0.730666666666667,9.9346094797746,"DTR-CF","non-linear interactions","test"
0.7352,10.2356013522692,"DTR-CF","non-linear interactions","test"
0.728,11.2805380136438,"DTR-CF","non-linear interactions","test"
0.7512,9.41318406419275,"DTR-CF","non-linear interactions","test"
0.747733333333333,8.56888986399801,"DTR-CF","non-linear interactions","test"
0.7272,9.66405243794099,"DTR-CF","non-linear interactions","test"
0.726133333333333,14.5852279469091,"DTR-CF","non-linear interactions","test"
0.7344,10.3986727460204,"DTR-CF","non-linear interactions","test"
0.737866666666667,10.5513922348863,"DTR-CF","non-linear interactions","test"
0.738133333333333,9.71330648037544,"DTR-CF","non-linear interactions","test"
0.7448,10.1565931768465,"DTR-CF","non-linear interactions","test"
0.742933333333333,9.75784314675037,"DTR-CF","non-linear interactions","test"
0.7272,9.24206021368195,"DTR-CF","non-linear interactions","test"
0.7096,10.725373378648,"DTR-CF","non-linear interactions","test"
0.740266666666667,9.67979280727683,"DTR-CF","non-linear interactions","test"
0.740533333333333,10.1293458208637,"DTR-CF","non-linear interactions","test"
0.716,11.3970380437838,"DTR-CF","non-linear interactions","test"
0.729333333333333,10.8603650183259,"DTR-CF","non-linear interactions","test"
0.7304,10.2111490072024,"DTR-CF","non-linear interactions","test"
0.7392,12.4851262832062,"DTR-CF","non-linear interactions","test"
0.728533333333333,12.3518984907927,"DTR-CF","non-linear interactions","test"
0.729066666666667,10.3254604880777,"DTR-CF","non-linear interactions","test"
0.7416,9.21012875580447,"DTR-CF","non-linear interactions","test"
0.742666666666667,9.16165679703669,"DTR-CF","non-linear interactions","test"
0.732533333333333,9.22426836907047,"DTR-CF","non-linear interactions","test"
0.736533333333333,9.17876933172809,"DTR-CF","non-linear interactions","test"
0.756,8.99650588205631,"DTR-CF","non-linear interactions","test"
0.7392,9.70871227364776,"DTR-CF","non-linear interactions","test"
0.7272,9.39228229459009,"DTR-CF","non-linear interactions","test"
0.763733333333333,9.23239368178434,"DTR-CF","non-linear interactions","test"
0.7424,10.4757888195495,"DTR-CF","non-linear interactions","test"
0.711466666666667,11.0988503688097,"DTR-CF","non-linear interactions","test"
0.747733333333333,9.02931521928375,"DTR-CF","non-linear interactions","test"
0.753066666666667,9.13977007705852,"DTR-CF","non-linear interactions","test"
0.746133333333333,10.1429941465805,"DTR-CF","non-linear interactions","test"
0.725066666666667,9.70953563849674,"DTR-CF","non-linear interactions","test"
0.730133333333333,10.0986422026812,"DTR-CF","non-linear interactions","test"
0.733866666666667,9.7233673638783,"DTR-CF","non-linear interactions","test"
0.7208,11.0479927864547,"DTR-CF","non-linear interactions","test"
0.7328,9.7194519479352,"DTR-CF","non-linear interactions","test"
0.738133333333333,9.45281810878689,"DTR-CF","non-linear interactions","test"
0.740533333333333,9.41446629720221,"DTR-CF","non-linear interactions","test"
0.7504,8.91691273700541,"DTR-CF","non-linear interactions","test"
0.7328,9.12109751014611,"DTR-CF","non-linear interactions","test"
0.734666666666667,10.821433166667,"DTR-CF","non-linear interactions","test"
0.7392,9.9833552420664,"DTR-CF","non-linear interactions","test"
0.758666666666667,9.33713372692533,"DTR-CF","non-linear interactions","test"
0.745333333333333,10.4672208678956,"DTR-CF","non-linear interactions","test"
0.738933333333333,8.78003530520671,"DTR-CF","non-linear interactions","test"
0.739466666666667,11.9049864642289,"DTR-CF","non-linear interactions","test"
0.743466666666667,9.5048888695088,"DTR-CF","non-linear interactions","test"
0.743733333333333,9.20984842214363,"DTR-CF","non-linear interactions","test"
0.7288,11.2436028040748,"DTR-CF","non-linear interactions","test"
0.725066666666667,15.7836586183757,"DTR-CF","non-linear interactions","test"
0.724,24.3726362602018,"DTR-CF","non-linear interactions","test"
0.741333333333333,9.92188403710131,"DTR-CF","non-linear interactions","test"
